2015-12-04 16:15:41 status unpacked perl-base:amd64 5.20.2-2
2015-12-04 16:15:41 status half-configured perl-base:amd64 5.20.2-2
2015-12-04 16:15:41 status installed perl-base:amd64 5.20.2-2
2015-12-04 16:15:41 configure grep:amd64 2.20-4.1 <none>
2015-12-04 16:15:41 status unpacked grep:amd64 2.20-4.1
2015-12-04 16:15:41 status half-configured grep:amd64 2.20-4.1
2015-12-04 16:15:41 status installed grep:amd64 2.20-4.1
2015-12-04 16:15:42 configure debconf:all 1.5.55ubuntu2 <none>
2015-12-04 16:15:42 status unpacked debconf:all 1.5.55ubuntu2
2015-12-04 16:15:42 status unpacked debconf:all 1.5.55ubuntu2
2015-12-04 16:15:42 status unpacked debconf:all 1.5.55ubuntu2
2015-12-04 16:15:42 status unpacked debconf:all 1.5.55ubuntu2
2015-12-04 16:15:42 status half-configured debconf:all 1.5.55ubuntu2
2015-12-04 16:15:42 status installed debconf:all 1.5.55ubuntu2
2015-12-04 16:15:42 configure tzdata:all 2015c-1 <none>
2015-12-04 16:15:42 status unpacked tzdata:all 2015c-1
2015-12-04 16:15:42 status half-configured tzdata:all 2015c-1
2015-12-04 16:15:42 status installed tzdata:all 2015c-1
2015-12-04 16:15:42 configure gzip:amd64 1.6-4ubuntu1 <none>
2015-12-04 16:15:42 status unpacked gzip:amd64 1.6-4ubuntu1
2015-12-04 16:15:42 status half-configured gzip:amd64 1.6-4ubuntu1
2015-12-04 16:15:42 status installed gzip:amd64 1.6-4ubuntu1
2015-12-04 16:15:42 configure dash:amd64 0.5.7-4ubuntu1 <none>
2015-12-04 16:15:42 status unpacked dash:amd64 0.5.7-4ubuntu1
2015-12-04 16:15:42 status half-configured dash:amd64 0.5.7-4ubuntu1
2015-12-04 16:15:43 status installed dash:amd64 0.5.7-4ubuntu1
2015-12-04 16:15:43 configure sysv-rc:all 2.88dsf-53.2ubuntu12 <none>
2015-12-04 16:15:43 status unpacked sysv-rc:all 2.88dsf-53.2ubuntu12
2015-12-04 16:15:43 status half-configured sysv-rc:all 2.88dsf-53.2ubuntu12
2015-12-04 16:15:43 status installed sysv-rc:all 2.88dsf-53.2ubuntu12
2015-12-04 16:15:43 configure libpam0g:amd64 1.1.8-3.1ubuntu3 <none>
2015-12-04 16:15:43 status unpacked libpam0g:amd64 1.1.8-3.1ubuntu3
2015-12-04 16:15:43 status half-configured libpam0g:amd64 1.1.8-3.1ubuntu3
2015-12-04 16:15:43 status installed libpam0g:amd64 1.1.8-3.1ubuntu3
2015-12-04 16:15:43 configure libpam-modules-bin:amd64 1.1.8-3.1ubuntu3 <none>
2015-12-04 16:15:43 status unpacked libpam-modules-bin:amd64 1.1.8-3.1ubuntu3
2015-12-04 16:15:43 status half-configured libpam-modules-bin:amd64 1.1.8-3.1ubuntu3
2015-12-04 16:15:43 status installed libpam-modules-bin:amd64 1.1.8-3.1ubuntu3
2015-12-04 16:15:43 configure bash:amd64 4.3-11ubuntu2 <none>
2015-12-04 16:15:43 status unpacked bash:amd64 4.3-11ubuntu2
2015-12-04 16:15:43 status unpacked bash:amd64 4.3-11ubuntu2
2015-12-04 16:15:43 status unpacked bash:amd64 4.3-11ubuntu2
2015-12-04 16:15:44 status unpacked bash:amd64 4.3-11ubuntu2
2015-12-04 16:15:44 status unpacked bash:amd64 4.3-11ubuntu2
2015-12-04 16:15:44 status half-configured bash:amd64 4.3-11ubuntu2
2015-12-04 16:15:44 status installed bash:amd64 4.3-11ubuntu2
2015-12-04 16:15:44 configure libpam-modules:amd64 1.1.8-3.1ubuntu3 <none>
2015-12-04 16:15:44 status unpacked libpam-modules:amd64 1.1.8-3.1ubuntu3
2015-12-04 16:15:44 status unpacked libpam-modules:amd64 1.1.8-3.1ubuntu3
2015-12-04 16:15:44 status unpacked libpam-modules:amd64 1.1.8-3.1ubuntu3
2015-12-04 16:15:44 status unpacked libpam-modules:amd64 1.1.8-3.1ubuntu3
2015-12-04 16:15:44 status unpacked libpam-modules:amd64 1.1.8-3.1ubuntu3
2015-12-04 16:15:44 status unpacked libpam-modules:amd64 1.1.8-3.1ubuntu3
2015-12-04 16:15:44 status unpacked libpam-modules:amd64 1.1.8-3.1ubuntu3
2015-12-04 16:15:44 status unpacked libpam-modules:amd64 1.1.8-3.1ubuntu3
2015-12-04 16:15:44 status unpacked libpam-modules:amd64 1.1.8-3.1ubuntu3
2015-12-04 16:15:44 status half-configured libpam-modules:amd64 1.1.8-3.1ubuntu3
2015-12-04 16:15:44 status installed libpam-modules:amd64 1.1.8-3.1ubuntu3
2015-12-04 16:15:44 configure libpam-runtime:all 1.1.8-3.1ubuntu3 <none>
2015-12-04 16:15:44 status unpacked libpam-runtime:all 1.1.8-3.1ubuntu3
2015-12-04 16:15:44 status unpacked libpam-runtime:all 1.1.8-3.1ubuntu3
2015-12-04 16:15:44 status unpacked libpam-runtime:all 1.1.8-3.1ubuntu3
2015-12-04 16:15:45 status half-configured libpam-runtime:all 1.1.8-3.1ubuntu3
2015-12-04 16:15:45 status installed libpam-runtime:all 1.1.8-3.1ubuntu3
2015-12-04 16:15:45 configure passwd:amd64 1:4.1.5.1-1.1ubuntu4 <none>
2015-12-04 16:15:45 status unpacked passwd:amd64 1:4.1.5.1-1.1ubuntu4
2015-12-04 16:15:45 status unpacked passwd:amd64 1:4.1.5.1-1.1ubuntu4
2015-12-04 16:15:45 status unpacked passwd:amd64 1:4.1.5.1-1.1ubuntu4
2015-12-04 16:15:45 status unpacked passwd:amd64 1:4.1.5.1-1.1ubuntu4
2015-12-04 16:15:45 status unpacked passwd:amd64 1:4.1.5.1-1.1ubuntu4
2015-12-04 16:15:45 status unpacked passwd:amd64 1:4.1.5.1-1.1ubuntu4
2015-12-04 16:15:45 status unpacked passwd:amd64 1:4.1.5.1-1.1ubuntu4
2015-12-04 16:15:45 status unpacked passwd:amd64 1:4.1.5.1-1.1ubuntu4
2015-12-04 16:15:45 status unpacked passwd:amd64 1:4.1.5.1-1.1ubuntu4
2015-12-04 16:15:45 status half-configured passwd:amd64 1:4.1.5.1-1.1ubuntu4
2015-12-04 16:15:45 status installed passwd:amd64 1:4.1.5.1-1.1ubuntu4
2015-12-04 16:15:45 configure login:amd64 1:4.1.5.1-1.1ubuntu4 <none>
2015-12-04 16:15:45 status unpacked login:amd64 1:4.1.5.1-1.1ubuntu4
2015-12-04 16:15:46 status unpacked login:amd64 1:4.1.5.1-1.1ubuntu4
2015-12-04 16:15:46 status unpacked login:amd64 1:4.1.5.1-1.1ubuntu4
2015-12-04 16:15:46 status unpacked login:amd64 1:4.1.5.1-1.1ubuntu4
2015-12-04 16:15:46 status unpacked login:amd64 1:4.1.5.1-1.1ubuntu4
2015-12-04 16:15:46 status half-configured login:amd64 1:4.1.5.1-1.1ubuntu4
2015-12-04 16:15:46 status installed login:amd64 1:4.1.5.1-1.1ubuntu4
2015-12-04 16:15:46 configure adduser:all 3.113+nmu3ubuntu3 <none>
2015-12-04 16:15:46 status unpacked adduser:all 3.113+nmu3ubuntu3
2015-12-04 16:15:46 status unpacked adduser:all 3.113+nmu3ubuntu3
2015-12-04 16:15:46 status half-configured adduser:all 3.113+nmu3ubuntu3
2015-12-04 16:15:46 status installed adduser:all 3.113+nmu3ubuntu3
2015-12-04 16:15:46 configure libuuid1:amd64 2.25.2-4ubuntu2 <none>
2015-12-04 16:15:46 status unpacked libuuid1:amd64 2.25.2-4ubuntu2
2015-12-04 16:15:46 status half-configured libuuid1:amd64 2.25.2-4ubuntu2
2015-12-04 16:15:46 status installed libuuid1:amd64 2.25.2-4ubuntu2
2015-12-04 16:15:46 configure libblkid1:amd64 2.25.2-4ubuntu2 <none>
2015-12-04 16:15:46 status unpacked libblkid1:amd64 2.25.2-4ubuntu2
2015-12-04 16:15:46 status half-configured libblkid1:amd64 2.25.2-4ubuntu2
2015-12-04 16:15:46 status installed libblkid1:amd64 2.25.2-4ubuntu2
2015-12-04 16:15:47 configure libmount1:amd64 2.25.2-4ubuntu2 <none>
2015-12-04 16:15:47 status unpacked libmount1:amd64 2.25.2-4ubuntu2
2015-12-04 16:15:47 status half-configured libmount1:amd64 2.25.2-4ubuntu2
2015-12-04 16:15:47 status installed libmount1:amd64 2.25.2-4ubuntu2
2015-12-04 16:15:47 configure libcryptsetup4:amd64 2:1.6.1-1ubuntu7 <none>
2015-12-04 16:15:47 status unpacked libcryptsetup4:amd64 2:1.6.1-1ubuntu7
2015-12-04 16:15:47 status half-configured libcryptsetup4:amd64 2:1.6.1-1ubuntu7
2015-12-04 16:15:47 status installed libcryptsetup4:amd64 2:1.6.1-1ubuntu7
2015-12-04 16:15:47 configure mount:amd64 2.25.2-4ubuntu2 <none>
2015-12-04 16:15:47 status unpacked mount:amd64 2.25.2-4ubuntu2
2015-12-04 16:15:47 status half-configured mount:amd64 2.25.2-4ubuntu2
2015-12-04 16:15:47 status installed mount:amd64 2.25.2-4ubuntu2
2015-12-04 16:15:47 configure initscripts:amd64 2.88dsf-53.2ubuntu12 <none>
2015-12-04 16:15:47 status unpacked initscripts:amd64 2.88dsf-53.2ubuntu12
2015-12-04 16:15:47 status unpacked initscripts:amd64 2.88dsf-53.2ubuntu12
2015-12-04 16:15:47 status unpacked initscripts:amd64 2.88dsf-53.2ubuntu12
2015-12-04 16:15:47 status unpacked initscripts:amd64 2.88dsf-53.2ubuntu12
2015-12-04 16:15:47 status unpacked initscripts:amd64 2.88dsf-53.2ubuntu12
2015-12-04 16:15:47 status unpacked initscripts:amd64 2.88dsf-53.2ubuntu12
2015-12-04 16:15:47 status unpacked initscripts:amd64 2.88dsf-53.2ubuntu12
2015-12-04 16:15:47 status unpacked initscripts:amd64 2.88dsf-53.2ubuntu12
2015-12-04 16:15:47 status unpacked initscripts:amd64 2.88dsf-53.2ubuntu12
2015-12-04 16:15:47 status unpacked initscripts:amd64 2.88dsf-53.2ubuntu12
2015-12-04 16:15:48 status unpacked initscripts:amd64 2.88dsf-53.2ubuntu12
2015-12-04 16:15:48 status unpacked initscripts:amd64 2.88dsf-53.2ubuntu12
2015-12-04 16:15:48 status unpacked initscripts:amd64 2.88dsf-53.2ubuntu12
2015-12-04 16:15:48 status unpacked initscripts:amd64 2.88dsf-53.2ubuntu12
2015-12-04 16:15:48 status unpacked initscripts:amd64 2.88dsf-53.2ubuntu12
2015-12-04 16:15:48 status unpacked initscripts:amd64 2.88dsf-53.2ubuntu12
2015-12-04 16:15:48 status unpacked initscripts:amd64 2.88dsf-53.2ubuntu12
2015-12-04 16:15:48 status unpacked initscripts:amd64 2.88dsf-53.2ubuntu12
2015-12-04 16:15:48 status unpacked initscripts:amd64 2.88dsf-53.2ubuntu12
2015-12-04 16:15:48 status unpacked initscripts:amd64 2.88dsf-53.2ubuntu12
2015-12-04 16:15:48 status unpacked initscripts:amd64 2.88dsf-53.2ubuntu12
2015-12-04 16:15:48 status unpacked initscripts:amd64 2.88dsf-53.2ubuntu12
2015-12-04 16:15:48 status unpacked initscripts:amd64 2.88dsf-53.2ubuntu12
2015-12-04 16:15:48 status unpacked initscripts:amd64 2.88dsf-53.2ubuntu12
2015-12-04 16:15:48 status unpacked initscripts:amd64 2.88dsf-53.2ubuntu12
2015-12-04 16:15:48 status unpacked initscripts:amd64 2.88dsf-53.2ubuntu12
2015-12-04 16:15:48 status half-configured initscripts:amd64 2.88dsf-53.2ubuntu12
2015-12-04 16:15:49 status installed initscripts:amd64 2.88dsf-53.2ubuntu12
2015-12-04 16:15:49 configure util-linux:amd64 2.25.2-4ubuntu2 <none>
2015-12-04 16:15:49 status unpacked util-linux:amd64 2.25.2-4ubuntu2
2015-12-04 16:15:49 status unpacked util-linux:amd64 2.25.2-4ubuntu2
2015-12-04 16:15:49 status unpacked util-linux:amd64 2.25.2-4ubuntu2
2015-12-04 16:15:49 status unpacked util-linux:amd64 2.25.2-4ubuntu2
2015-12-04 16:15:49 status unpacked util-linux:amd64 2.25.2-4ubuntu2
2015-12-04 16:15:49 status unpacked util-linux:amd64 2.25.2-4ubuntu2
2015-12-04 16:15:49 status unpacked util-linux:amd64 2.25.2-4ubuntu2
2015-12-04 16:15:49 status unpacked util-linux:amd64 2.25.2-4ubuntu2
2015-12-04 16:15:49 status half-configured util-linux:amd64 2.25.2-4ubuntu2
2015-12-04 16:15:49 status installed util-linux:amd64 2.25.2-4ubuntu2
2015-12-04 16:15:49 configure e2fsprogs:amd64 1.42.12-1ubuntu2 <none>
2015-12-04 16:15:49 status unpacked e2fsprogs:amd64 1.42.12-1ubuntu2
2015-12-04 16:15:49 status unpacked e2fsprogs:amd64 1.42.12-1ubuntu2
2015-12-04 16:15:50 status half-configured e2fsprogs:amd64 1.42.12-1ubuntu2
2015-12-04 16:15:50 status installed e2fsprogs:amd64 1.42.12-1ubuntu2
2015-12-04 16:15:50 configure procps:amd64 1:3.3.9-1ubuntu8 <none>
2015-12-04 16:15:50 status unpacked procps:amd64 1:3.3.9-1ubuntu8
2015-12-04 16:15:50 status unpacked procps:amd64 1:3.3.9-1ubuntu8
2015-12-04 16:15:50 status unpacked procps:amd64 1:3.3.9-1ubuntu8
2015-12-04 16:15:50 status unpacked procps:amd64 1:3.3.9-1ubuntu8
2015-12-04 16:15:50 status unpacked procps:amd64 1:3.3.9-1ubuntu8
2015-12-04 16:15:50 status unpacked procps:amd64 1:3.3.9-1ubuntu8
2015-12-04 16:15:50 status unpacked procps:amd64 1:3.3.9-1ubuntu8
2015-12-04 16:15:50 status unpacked procps:amd64 1:3.3.9-1ubuntu8
2015-12-04 16:15:50 status unpacked procps:amd64 1:3.3.9-1ubuntu8
2015-12-04 16:15:50 status unpacked procps:amd64 1:3.3.9-1ubuntu8
2015-12-04 16:15:50 status unpacked procps:amd64 1:3.3.9-1ubuntu8
2015-12-04 16:15:50 status unpacked procps:amd64 1:3.3.9-1ubuntu8
2015-12-04 16:15:50 status unpacked procps:amd64 1:3.3.9-1ubuntu8
2015-12-04 16:15:50 status unpacked procps:amd64 1:3.3.9-1ubuntu8
2015-12-04 16:15:50 status half-configured procps:amd64 1:3.3.9-1ubuntu8
2015-12-04 16:15:50 status installed procps:amd64 1:3.3.9-1ubuntu8
2015-12-04 16:15:50 configure udev:amd64 219-7ubuntu3 <none>
2015-12-04 16:15:50 status unpacked udev:amd64 219-7ubuntu3
2015-12-04 16:15:50 status unpacked udev:amd64 219-7ubuntu3
2015-12-04 16:15:51 status unpacked udev:amd64 219-7ubuntu3
2015-12-04 16:15:51 status unpacked udev:amd64 219-7ubuntu3
2015-12-04 16:15:51 status unpacked udev:amd64 219-7ubuntu3
2015-12-04 16:15:51 status unpacked udev:amd64 219-7ubuntu3
2015-12-04 16:15:51 status unpacked udev:amd64 219-7ubuntu3
2015-12-04 16:15:51 status unpacked udev:amd64 219-7ubuntu3
2015-12-04 16:15:51 status unpacked udev:amd64 219-7ubuntu3
2015-12-04 16:15:51 status unpacked udev:amd64 219-7ubuntu3
2015-12-04 16:15:51 status unpacked udev:amd64 219-7ubuntu3
2015-12-04 16:15:52 status half-configured udev:amd64 219-7ubuntu3
2015-12-04 16:15:52 status installed udev:amd64 219-7ubuntu3
2015-12-04 16:15:52 configure systemd:amd64 219-7ubuntu3 <none>
2015-12-04 16:15:52 status unpacked systemd:amd64 219-7ubuntu3
2015-12-04 16:15:52 status unpacked systemd:amd64 219-7ubuntu3
2015-12-04 16:15:52 status unpacked systemd:amd64 219-7ubuntu3
2015-12-04 16:15:52 status unpacked systemd:amd64 219-7ubuntu3
2015-12-04 16:15:52 status unpacked systemd:amd64 219-7ubuntu3
2015-12-04 16:15:52 status unpacked systemd:amd64 219-7ubuntu3
2015-12-04 16:15:52 status unpacked systemd:amd64 219-7ubuntu3
2015-12-04 16:15:52 status unpacked systemd:amd64 219-7ubuntu3
2015-12-04 16:15:52 status unpacked systemd:amd64 219-7ubuntu3
2015-12-04 16:15:53 status unpacked systemd:amd64 219-7ubuntu3
2015-12-04 16:15:53 status unpacked systemd:amd64 219-7ubuntu3
2015-12-04 16:15:53 status unpacked systemd:amd64 219-7ubuntu3
2015-12-04 16:15:53 status unpacked systemd:amd64 219-7ubuntu3
2015-12-04 16:15:53 status unpacked systemd:amd64 219-7ubuntu3
2015-12-04 16:15:53 status unpacked systemd:amd64 219-7ubuntu3
2015-12-04 16:15:53 status unpacked systemd:amd64 219-7ubuntu3
2015-12-04 16:15:53 status unpacked systemd:amd64 219-7ubuntu3
2015-12-04 16:15:53 status half-configured systemd:amd64 219-7ubuntu3
2015-12-04 16:15:56 status installed systemd:amd64 219-7ubuntu3
2015-12-04 16:15:56 configure dmsetup:amd64 2:1.02.90-2ubuntu1 <none>
2015-12-04 16:15:56 status unpacked dmsetup:amd64 2:1.02.90-2ubuntu1
2015-12-04 16:15:56 status half-configured dmsetup:amd64 2:1.02.90-2ubuntu1
2015-12-04 16:15:56 status installed dmsetup:amd64 2:1.02.90-2ubuntu1
2015-12-04 16:15:56 configure systemd-sysv:amd64 219-7ubuntu3 <none>
2015-12-04 16:15:56 status unpacked systemd-sysv:amd64 219-7ubuntu3
2015-12-04 16:15:56 status half-configured systemd-sysv:amd64 219-7ubuntu3
2015-12-04 16:15:56 status installed systemd-sysv:amd64 219-7ubuntu3
2015-12-04 16:15:56 configure init:amd64 1.22ubuntu11 <none>
2015-12-04 16:15:56 status unpacked init:amd64 1.22ubuntu11
2015-12-04 16:15:56 status half-configured init:amd64 1.22ubuntu11
2015-12-04 16:15:56 status installed init:amd64 1.22ubuntu11
2015-12-04 16:15:56 trigproc libc-bin:amd64 2.21-0ubuntu4 <none>
2015-12-04 16:15:56 status half-configured libc-bin:amd64 2.21-0ubuntu4
2015-12-04 16:15:56 status installed libc-bin:amd64 2.21-0ubuntu4
2015-12-04 16:15:56 startup archives unpack
2015-12-04 16:15:57 install apt:amd64 <none> 1.0.9.7ubuntu4
2015-12-04 16:15:57 status half-installed apt:amd64 1.0.9.7ubuntu4
2015-12-04 16:15:57 status unpacked apt:amd64 1.0.9.7ubuntu4
2015-12-04 16:15:57 status unpacked apt:amd64 1.0.9.7ubuntu4
2015-12-04 16:15:57 install gcc-4.9-base:amd64 <none> 4.9.2-10ubuntu13
2015-12-04 16:15:57 status half-installed gcc-4.9-base:amd64 4.9.2-10ubuntu13
2015-12-04 16:15:58 status unpacked gcc-4.9-base:amd64 4.9.2-10ubuntu13
2015-12-04 16:15:58 status unpacked gcc-4.9-base:amd64 4.9.2-10ubuntu13
2015-12-04 16:15:58 install gnupg:amd64 <none> 1.4.18-7ubuntu1
2015-12-04 16:15:58 status half-installed gnupg:amd64 1.4.18-7ubuntu1
2015-12-04 16:15:58 status unpacked gnupg:amd64 1.4.18-7ubuntu1
2015-12-04 16:15:58 status unpacked gnupg:amd64 1.4.18-7ubuntu1
2015-12-04 16:15:58 install gpgv:amd64 <none> 1.4.18-7ubuntu1
2015-12-04 16:15:58 status half-installed gpgv:amd64 1.4.18-7ubuntu1
2015-12-04 16:15:58 status unpacked gpgv:amd64 1.4.18-7ubuntu1
2015-12-04 16:15:58 status unpacked gpgv:amd64 1.4.18-7ubuntu1
2015-12-04 16:15:59 install libapt-pkg4.12:amd64 <none> 1.0.9.7ubuntu4
2015-12-04 16:15:59 status half-installed libapt-pkg4.12:amd64 1.0.9.7ubuntu4
2015-12-04 16:15:59 status unpacked libapt-pkg4.12:amd64 1.0.9.7ubuntu4
2015-12-04 16:15:59 status unpacked libapt-pkg4.12:amd64 1.0.9.7ubuntu4
2015-12-04 16:15:59 install libreadline6:amd64 <none> 6.3-8ubuntu1
2015-12-04 16:15:59 status half-installed libreadline6:amd64 6.3-8ubuntu1
2015-12-04 16:15:59 status unpacked libreadline6:amd64 6.3-8ubuntu1
2015-12-04 16:15:59 status unpacked libreadline6:amd64 6.3-8ubuntu1
2015-12-04 16:16:00 install libstdc++6:amd64 <none> 4.9.2-10ubuntu13
2015-12-04 16:16:00 status half-installed libstdc++6:amd64 4.9.2-10ubuntu13
2015-12-04 16:16:00 status unpacked libstdc++6:amd64 4.9.2-10ubuntu13
2015-12-04 16:16:00 status unpacked libstdc++6:amd64 4.9.2-10ubuntu13
2015-12-04 16:16:00 install libusb-0.1-4:amd64 <none> 2:0.1.12-25
2015-12-04 16:16:00 status half-installed libusb-0.1-4:amd64 2:0.1.12-25
2015-12-04 16:16:00 status unpacked libusb-0.1-4:amd64 2:0.1.12-25
2015-12-04 16:16:00 status unpacked libusb-0.1-4:amd64 2:0.1.12-25
2015-12-04 16:16:01 install readline-common:all <none> 6.3-8ubuntu1
2015-12-04 16:16:01 status half-installed readline-common:all 6.3-8ubuntu1
2015-12-04 16:16:01 status unpacked readline-common:all 6.3-8ubuntu1
2015-12-04 16:16:01 status unpacked readline-common:all 6.3-8ubuntu1
2015-12-04 16:16:01 install ubuntu-keyring:all <none> 2012.05.19
2015-12-04 16:16:01 status half-installed ubuntu-keyring:all 2012.05.19
2015-12-04 16:16:01 status unpacked ubuntu-keyring:all 2012.05.19
2015-12-04 16:16:01 status unpacked ubuntu-keyring:all 2012.05.19
2015-12-04 16:16:01 startup packages configure
2015-12-04 16:16:01 configure readline-common:all 6.3-8ubuntu1 <none>
2015-12-04 16:16:01 status unpacked readline-common:all 6.3-8ubuntu1
2015-12-04 16:16:01 status half-configured readline-common:all 6.3-8ubuntu1
2015-12-04 16:16:01 status installed readline-common:all 6.3-8ubuntu1
2015-12-04 16:16:01 configure gpgv:amd64 1.4.18-7ubuntu1 <none>
2015-12-04 16:16:01 status unpacked gpgv:amd64 1.4.18-7ubuntu1
2015-12-04 16:16:01 status half-configured gpgv:amd64 1.4.18-7ubuntu1
2015-12-04 16:16:02 status installed gpgv:amd64 1.4.18-7ubuntu1
2015-12-04 16:16:02 configure gcc-4.9-base:amd64 4.9.2-10ubuntu13 <none>
2015-12-04 16:16:02 status unpacked gcc-4.9-base:amd64 4.9.2-10ubuntu13
2015-12-04 16:16:02 status half-configured gcc-4.9-base:amd64 4.9.2-10ubuntu13
2015-12-04 16:16:02 status installed gcc-4.9-base:amd64 4.9.2-10ubuntu13
2015-12-04 16:16:02 configure libusb-0.1-4:amd64 2:0.1.12-25 <none>
2015-12-04 16:16:02 status unpacked libusb-0.1-4:amd64 2:0.1.12-25
2015-12-04 16:16:02 status half-configured libusb-0.1-4:amd64 2:0.1.12-25
2015-12-04 16:16:02 status installed libusb-0.1-4:amd64 2:0.1.12-25
2015-12-04 16:16:02 status triggers-pending libc-bin:amd64 2.21-0ubuntu4
2015-12-04 16:16:02 configure ubuntu-keyring:all 2012.05.19 <none>
2015-12-04 16:16:02 status unpacked ubuntu-keyring:all 2012.05.19
2015-12-04 16:16:02 status half-configured ubuntu-keyring:all 2012.05.19
2015-12-04 16:16:02 status installed ubuntu-keyring:all 2012.05.19
2015-12-04 16:16:02 configure libreadline6:amd64 6.3-8ubuntu1 <none>
2015-12-04 16:16:02 status unpacked libreadline6:amd64 6.3-8ubuntu1
2015-12-04 16:16:02 status half-configured libreadline6:amd64 6.3-8ubuntu1
2015-12-04 16:16:02 status installed libreadline6:amd64 6.3-8ubuntu1
2015-12-04 16:16:02 configure gnupg:amd64 1.4.18-7ubuntu1 <none>
2015-12-04 16:16:02 status unpacked gnupg:amd64 1.4.18-7ubuntu1
2015-12-04 16:16:02 status half-configured gnupg:amd64 1.4.18-7ubuntu1
2015-12-04 16:16:02 status installed gnupg:amd64 1.4.18-7ubuntu1
2015-12-04 16:16:03 configure libstdc++6:amd64 4.9.2-10ubuntu13 <none>
2015-12-04 16:16:03 status unpacked libstdc++6:amd64 4.9.2-10ubuntu13
2015-12-04 16:16:03 status half-configured libstdc++6:amd64 4.9.2-10ubuntu13
2015-12-04 16:16:03 status installed libstdc++6:amd64 4.9.2-10ubuntu13
2015-12-04 16:16:03 configure libapt-pkg4.12:amd64 1.0.9.7ubuntu4 <none>
2015-12-04 16:16:03 status unpacked libapt-pkg4.12:amd64 1.0.9.7ubuntu4
2015-12-04 16:16:03 status half-configured libapt-pkg4.12:amd64 1.0.9.7ubuntu4
2015-12-04 16:16:03 status installed libapt-pkg4.12:amd64 1.0.9.7ubuntu4
2015-12-04 16:16:03 configure apt:amd64 1.0.9.7ubuntu4 <none>
2015-12-04 16:16:03 status unpacked apt:amd64 1.0.9.7ubuntu4
2015-12-04 16:16:03 status unpacked apt:amd64 1.0.9.7ubuntu4
2015-12-04 16:16:03 status unpacked apt:amd64 1.0.9.7ubuntu4
2015-12-04 16:16:03 status unpacked apt:amd64 1.0.9.7ubuntu4
2015-12-04 16:16:03 status unpacked apt:amd64 1.0.9.7ubuntu4
2015-12-04 16:16:03 status unpacked apt:amd64 1.0.9.7ubuntu4
2015-12-04 16:16:03 status unpacked apt:amd64 1.0.9.7ubuntu4
2015-12-04 16:16:03 status half-configured apt:amd64 1.0.9.7ubuntu4
2015-12-04 16:16:03 status installed apt:amd64 1.0.9.7ubuntu4
2015-12-04 16:16:03 trigproc libc-bin:amd64 2.21-0ubuntu4 <none>
2015-12-04 16:16:03 status half-configured libc-bin:amd64 2.21-0ubuntu4
2015-12-04 16:16:03 status installed libc-bin:amd64 2.21-0ubuntu4
2015-12-04 16:26:11 startup archives unpack
2015-12-04 16:26:11 install libatm1:amd64 <none> 1:2.5.1-1.5
2015-12-04 16:26:11 status half-installed libatm1:amd64 1:2.5.1-1.5
2015-12-04 16:26:11 status unpacked libatm1:amd64 1:2.5.1-1.5
2015-12-04 16:26:11 status unpacked libatm1:amd64 1:2.5.1-1.5
2015-12-04 16:26:11 install libisc-export95:amd64 <none> 1:9.9.5.dfsg-9
2015-12-04 16:26:11 status half-installed libisc-export95:amd64 1:9.9.5.dfsg-9
2015-12-04 16:26:12 status unpacked libisc-export95:amd64 1:9.9.5.dfsg-9
2015-12-04 16:26:12 status unpacked libisc-export95:amd64 1:9.9.5.dfsg-9
2015-12-04 16:26:12 install libdns-export100:amd64 <none> 1:9.9.5.dfsg-9
2015-12-04 16:26:12 status half-installed libdns-export100:amd64 1:9.9.5.dfsg-9
2015-12-04 16:26:12 status unpacked libdns-export100:amd64 1:9.9.5.dfsg-9
2015-12-04 16:26:12 status unpacked libdns-export100:amd64 1:9.9.5.dfsg-9
2015-12-04 16:26:12 install libexpat1:amd64 <none> 2.1.0-6ubuntu1
2015-12-04 16:26:12 status half-installed libexpat1:amd64 2.1.0-6ubuntu1
2015-12-04 16:26:13 status unpacked libexpat1:amd64 2.1.0-6ubuntu1
2015-12-04 16:26:13 status unpacked libexpat1:amd64 2.1.0-6ubuntu1
2015-12-04 16:26:13 install libisccfg-export90:amd64 <none> 1:9.9.5.dfsg-9
2015-12-04 16:26:13 status half-installed libisccfg-export90:amd64 1:9.9.5.dfsg-9
2015-12-04 16:26:13 status unpacked libisccfg-export90:amd64 1:9.9.5.dfsg-9
2015-12-04 16:26:13 status unpacked libisccfg-export90:amd64 1:9.9.5.dfsg-9
2015-12-04 16:26:13 install libirs-export91:amd64 <none> 1:9.9.5.dfsg-9
2015-12-04 16:26:13 status half-installed libirs-export91:amd64 1:9.9.5.dfsg-9
2015-12-04 16:26:13 status unpacked libirs-export91:amd64 1:9.9.5.dfsg-9
2015-12-04 16:26:13 status unpacked libirs-export91:amd64 1:9.9.5.dfsg-9
2015-12-04 16:26:14 install libcap-ng0:amd64 <none> 0.7.4-2
2015-12-04 16:26:14 status half-installed libcap-ng0:amd64 0.7.4-2
2015-12-04 16:26:14 status unpacked libcap-ng0:amd64 0.7.4-2
2015-12-04 16:26:14 status unpacked libcap-ng0:amd64 0.7.4-2
2015-12-04 16:26:14 install libdbus-1-3:amd64 <none> 1.8.12-1ubuntu5
2015-12-04 16:26:14 status half-installed libdbus-1-3:amd64 1.8.12-1ubuntu5
2015-12-04 16:26:14 status unpacked libdbus-1-3:amd64 1.8.12-1ubuntu5
